time;model_id;model_name;port_name;data
20;879;886062;;2247737, 56.95, 517894, 5974, 1.17
20;880;884232;;2241737, 56.95, 685505, 7908, 1.17
20;881;886075;;2247750, 56.95, 184461, 2128, 1.17
20;882;886379;;2248748, 56.95, 481985, 5560, 1.17
20;883;889424;;2258737, 56.95, 498703, 5754, 1.17
20;884;883032;;2237751, 56.95, 594892, 6861, 1.17
20;885;886063;;2247738, 56.95, 84078, 970, 1.17
20;886;885157;;2244748, 56.95, 473892, 5467, 1.17
20;887;886381;;2248750, 56.95, 477152, 5504, 1.17
20;888;886066;;2247741, 56.95, 506163, 5838, 1.17
20;889;886067;;2247742, 56.95, 310466, 3582, 1.17
20;890;890679;;2262754, 56.95, 106135, 1224, 1.17
20;891;887604;;2252746, 56.95, 683165, 7881, 1.17
20;892;887589;;2252731, 56.95, 251223, 2897, 1.17
20;893;886068;;2247743, 56.95, 485984, 5606, 1.17
20;894;886070;;2247745, 56.95, 216975, 2505, 1.17
20;895;882412;;2235737, 56.95, 283980, 3276, 1.17
20;896;886074;;2247749, 56.95, 138732, 1600, 1.17
20;897;886076;;2247751, 56.95, 944014, 10890, 1.17
20;898;885772;;2246753, 56.95, 248476, 2866, 1.17
20;899;886077;;2247752, 56.95, 427697, 4933, 1.17
20;900;883022;;2237741, 56.95, 121707, 1403, 1.17
20;901;886078;;2247753, 56.95, 216359, 2496, 1.17
20;902;882714;;2236736, 56.95, 79452, 917, 1.17
20;903;886079;;2247754, 56.95, 95844, 1105, 1.17
20;904;890659;;2262734, 56.95, 512879, 5917, 1.17
20;905;886081;;2247756, 56.95, 120532, 1390, 1.17
20;906;886367;;2248736, 56.95, 100192, 1156, 1.17
20;907;883635;;2239748, 56.95, 620066, 7153, 1.17
20;908;883629;;2239742, 56.95, 405363, 4677, 1.17
20;909;886368;;2248737, 56.95, 640175, 7384, 1.17
20;910;886376;;2248745, 56.95, 195490, 2256, 1.17
20;911;888514;;2255733, 56.95, 481748, 5559, 1.17
20;912;886377;;2248746, 56.95, 656455, 7571, 1.17
20;913;886380;;2248749, 56.95, 313394, 3615, 1.17
20;914;886382;;2248751, 56.95, 226965, 2618, 1.17
20;915;891908;;2266741, 56.95, 267288, 3083, 1.17
20;916;888842;;2256753, 56.95, 533904, 6159, 1.17
20;917;887593;;2252735, 56.95, 264943, 3057, 1.17
20;918;886384;;2248753, 56.95, 440911, 5087, 1.17
20;919;886385;;2248754, 56.95, 288463, 3327, 1.17
20;920;886069;;2247744, 56.95, 216118, 2493, 1.17
20;921;880304;;2228743, 56.95, 216149, 2494, 1.17
20;922;886386;;2248755, 56.95, 288614, 3329, 1.17
20;923;886677;;2249740, 56.95, 335273, 3869, 1.17
20;924;892226;;2267748, 56.95, 137395, 1585, 1.17
20;925;886679;;2249742, 56.95, 593534, 6849, 1.17
20;926;893151;;2270737, 56.95, 94688, 1092, 1.17
20;927;889431;;2258744, 56.95, 855406, 9867, 1.17
20;928;886680;;2249743, 56.95, 627191, 7235, 1.17
20;929;891914;;2266747, 56.95, 181656, 2096, 1.17
20;930;886684;;2249747, 56.95, 575662, 6642, 1.17
20;931;888206;;2254733, 56.95, 583505, 6732, 1.17
20;932;886685;;2249748, 56.95, 607416, 7008, 1.17
20;933;885467;;2245753, 56.95, 127179, 1468, 1.17
20;934;886686;;2249749, 56.95, 506064, 5835, 1.17
20;935;886689;;2249752, 56.95, 662523, 7643, 1.17
20;936;886690;;2249753, 56.95, 472040, 5447, 1.17
20;937;886977;;2250733, 56.95, 460170, 5310, 1.17
20;938;886979;;2250735, 56.95, 57857, 667, 1.17
20;939;887305;;2251753, 56.95, 726239, 8378, 1.17
20;940;886984;;2250740, 56.95, 381987, 4407, 1.17
20;941;882720;;2236742, 56.95, 705702, 8142, 1.17
20;942;881214;;2231750, 56.95, 130702, 1507, 1.17
20;943;886987;;2250743, 56.95, 169174, 1952, 1.17
20;944;892536;;2268746, 56.95, 202145, 2333, 1.17
20;945;888836;;2256747, 56.95, 162199, 1872, 1.17
20;946;888520;;2255739, 56.95, 131478, 1516, 1.17
20;947;881802;;2233735, 56.95, 156296, 1803, 1.17
20;948;886990;;2250746, 56.95, 837154, 9658, 1.17
20;949;887284;;2251732, 56.95, 301502, 3478, 1.17
20;950;886991;;2250747, 56.95, 403532, 4655, 1.17
20;951;886993;;2250749, 56.95, 42501, 490, 1.17
20;952;883026;;2237745, 56.95, 383545, 4424, 1.17
20;953;886994;;2250750, 56.95, 761434, 8783, 1.17
20;954;887282;;2251730, 56.95, 221356, 2554, 1.17
20;955;887287;;2251735, 56.95, 557503, 6428, 1.17
20;956;882711;;2236733, 56.95, 37054, 427, 1.17
20;957;887288;;2251736, 56.95, 437907, 5052, 1.17
20;958;887289;;2251737, 56.95, 127722, 1473, 1.17
20;959;887292;;2251740, 56.95, 26116, 301, 1.17
20;960;887293;;2251741, 56.95, 738748, 8522, 1.17
20;961;887306;;2251754, 56.95, 283427, 3270, 1.17
20;962;890351;;2261736, 56.95, 238828, 2755, 1.17
20;963;883317;;2238733, 56.95, 487496, 5625, 1.17
20;964;887592;;2252734, 56.95, 361790, 4175, 1.17
20;965;887594;;2252736, 56.95, 538009, 6206, 1.17
20;966;890666;;2262741, 56.95, 198787, 2293, 1.17
20;967;882414;;2235739, 56.95, 603009, 6956, 1.17
20;968;887297;;2251745, 56.95, 533384, 6151, 1.17
20;969;887595;;2252737, 56.95, 500084, 5767, 1.17
20;970;887596;;2252738, 56.95, 749039, 8641, 1.17
20;971;886683;;2249746, 56.95, 703223, 8112, 1.17
20;972;887597;;2252739, 56.95, 289992, 3344, 1.17
20;973;882423;;2235748, 56.95, 206929, 2388, 1.17
20;974;885152;;2244743, 56.95, 629071, 7258, 1.17
20;975;887602;;2252744, 56.95, 556775, 6422, 1.17
20;976;884244;;2241749, 56.95, 242777, 2800, 1.17
20;977;886982;;2250738, 56.95, 346712, 3999, 1.17
20;978;887603;;2252745, 56.95, 725306, 8367, 1.17
21;1;671606;;69750, 53.96, 2759747, -31229, -1.12
21;2;893464;;2271738, 53.96, 873694, -9886, -1.12
21;3;893161;;2270747, 53.96, 615844, -6968, -1.12
21;4;893156;;2270742, 53.96, 413431, -4677, -1.12
21;5;893155;;2270741, 53.96, 436556, -4940, -1.12
21;6;893150;;2270736, 53.96, 703765, -7964, -1.12
21;7;892850;;2269748, 53.96, 510157, -5772, -1.12
21;8;892849;;2269747, 53.96, 454885, -5148, -1.12
21;9;892848;;2269746, 53.96, 455314, -5152, -1.12
21;10;892839;;2269737, 53.96, 72624, -821, -1.12
21;11;893159;;2270745, 53.96, 552788, -6255, -1.12
21;12;892838;;2269736, 53.96, 405314, -4587, -1.12
21;13;892542;;2268752, 53.96, 300614, -3402, -1.12
21;14;892541;;2268751, 53.96, 479428, -5426, -1.12
21;15;892538;;2268748, 53.96, 628886, -7117, -1.12
21;16;892535;;2268745, 53.96, 565253, -6396, -1.12
21;17;892533;;2268743, 53.96, 826911, -9357, -1.12
21;18;892531;;2268741, 53.96, 536555, -6072, -1.12
21;19;892528;;2268738, 53.96, 798392, -9035, -1.12
21;20;892228;;2267750, 53.96, 492203, -5569, -1.12
21;21;892224;;2267746, 53.96, 427758, -4840, -1.12
21;22;892223;;2267745, 53.96, 725590, -8211, -1.12
21;23;892222;;2267744, 53.96, 619297, -7007, -1.12
21;24;892221;;2267743, 53.96, 792777, -8970, -1.12
21;25;892214;;2267736, 53.96, 406475, -4597, -1.12
21;26;892212;;2267734, 53.96, 364017, -4118, -1.12
21;27;892211;;2267733, 53.96, 160239, -1813, -1.12
21;28;891919;;2266752, 53.96, 240072, -2717, -1.12
21;29;891918;;2266751, 53.96, 307007, -3474, -1.12
21;30;891917;;2266750, 53.96, 364802, -4128, -1.12
21;31;891915;;2266748, 53.96, 650299, -7359, -1.12
21;32;891913;;2266746, 53.96, 117632, -1331, -1.12
21;33;891909;;2266742, 53.96, 298649, -3379, -1.12
21;34;891906;;2266739, 53.96, 247108, -2797, -1.12
21;35;891903;;2266736, 53.96, 198243, -2244, -1.12
21;36;891898;;2266731, 53.96, 366995, -4154, -1.12
21;37;891897;;2266730, 53.96, 595581, -6740, -1.12
21;38;891608;;2265752, 53.96, 518069, -5861, -1.12
21;39;891607;;2265751, 53.96, 276811, -3133, -1.12
21;40;891605;;2265749, 53.96, 409156, -4630, -1.12
21;41;891604;;2265748, 53.96, 7369, -83, -1.11
21;42;891602;;2265746, 53.96, 4757, -54, -1.12
21;43;891601;;2265745, 53.96, 176318, -1995, -1.12
21;44;891600;;2265744, 53.96, 211110, -2389, -1.12
21;45;891593;;2265737, 53.96, 29960, -339, -1.12
21;46;891592;;2265736, 53.96, 183756, -2080, -1.12
21;47;891297;;2264752, 53.96, 198734, -2249, -1.12
21;48;891296;;2264751, 53.96, 340656, -3856, -1.12
21;49;891293;;2264748, 53.96, 469599, -5315, -1.12
21;50;891291;;2264746, 53.96, 733831, -8303, -1.12
21;51;891289;;2264744, 53.96, 385450, -4363, -1.12
21;52;891288;;2264743, 53.96, 628463, -7111, -1.12
21;53;892230;;2267752, 53.96, 360223, -4077, -1.12
21;54;891287;;2264742, 53.96, 115564, -1308, -1.12
21;55;891591;;2265735, 53.96, 290421, -3287, -1.12
21;56;891283;;2264738, 53.96, 391849, -4434, -1.12
21;57;891281;;2264736, 53.96, 231720, -2622, -1.12
21;58;891280;;2264735, 53.96, 630790, -7138, -1.12
21;59;891595;;2265739, 53.96, 87865, -995, -1.12
21;60;891279;;2264734, 53.96, 534931, -6053, -1.12
21;61;891275;;2264730, 53.96, 520914, -5894, -1.12
21;62;890992;;2263757, 53.96, 560558, -6343, -1.12
21;63;890989;;2263754, 53.96, 272181, -3079, -1.12
21;64;890987;;2263752, 53.96, 231336, -2619, -1.12
21;65;890985;;2263750, 53.96, 127618, -1445, -1.12
21;66;892840;;2269738, 53.96, 710296, -8038, -1.12
21;67;890984;;2263749, 53.96, 865150, -9790, -1.12
21;68;890983;;2263748, 53.96, 829529, -9386, -1.12
21;69;890981;;2263746, 53.96, 654597, -7407, -1.12
21;70;890979;;2263744, 53.96, 826282, -9350, -1.12
21;71;890977;;2263742, 53.96, 396512, -4487, -1.12
21;72;890976;;2263741, 53.96, 436714, -4941, -1.12
21;73;892846;;2269744, 53.96, 87127, -986, -1.12
21;74;890973;;2263738, 53.96, 835040, -9449, -1.12
21;75;890969;;2263734, 53.96, 237272, -2685, -1.12
21;76;890965;;2263730, 53.96, 129075, -1461, -1.12
21;77;890680;;2262755, 53.96, 466092, -5273, -1.12
21;78;890678;;2262753, 53.96, 391206, -4428, -1.12
21;79;891276;;2264731, 53.96, 139782, -1582, -1.12
21;80;890677;;2262752, 53.96, 131731, -1490, -1.12
21;81;890676;;2262751, 53.96, 14887, -169, -1.12
21;82;891285;;2264740, 53.96, 128280, -1452, -1.12
21;83;890673;;2262748, 53.96, 141339, -1600, -1.12
21;84;892525;;2268735, 53.96, 224674, -2541, -1.12
21;85;890668;;2262743, 53.96, 339057, -3836, -1.12
21;86;890667;;2262742, 53.96, 599774, -6786, -1.12
21;87;890665;;2262740, 53.96, 745702, -8438, -1.12
21;88;890664;;2262739, 53.96, 94301, -1067, -1.12
21;89;890663;;2262738, 53.96, 706145, -7989, -1.12
21;90;892540;;2268750, 53.96, 341289, -3861, -1.12
21;91;890661;;2262736, 53.96, 410451, -4642, -1.12
21;92;890660;;2262735, 53.96, 378844, -4284, -1.12
21;93;893153;;2270739, 53.96, 463630, -5247, -1.12
21;94;890656;;2262731, 53.96, 387185, -4381, -1.12
21;95;890372;;2261757, 53.96, 178326, -2018, -1.12
21;96;890371;;2261756, 53.96, 626768, -7092, -1.12
21;97;890367;;2261752, 53.96, 120586, -1365, -1.12
21;98;890365;;2261750, 53.96, 59564, -674, -1.12
21;99;890363;;2261748, 53.96, 534341, -6046, -1.12
21;100;890361;;2261746, 53.96, 712652, -8063, -1.12
21;101;890360;;2261745, 53.96, 659246, -7457, -1.12
21;102;890359;;2261744, 53.96, 380521, -4306, -1.12
21;103;890355;;2261740, 53.96, 103220, -1168, -1.12
21;104;890354;;2261739, 53.96, 339432, -3841, -1.12
21;105;890353;;2261738, 53.96, 509020, -5760, -1.12
21;106;891586;;2265730, 53.96, 452303, -5118, -1.12
21;107;890348;;2261733, 53.96, 618477, -6997, -1.12
21;108;890346;;2261731, 53.96, 405248, -4586, -1.12
21;109;890061;;2260756, 53.96, 665243, -7528, -1.12
21;110;890060;;2260755, 53.96, 560674, -6345, -1.12
21;111;892527;;2268737, 53.96, 501592, -5677, -1.12
21;112;890055;;2260750, 53.96, 473782, -5362, -1.12
21;113;890052;;2260747, 53.96, 360476, -4079, -1.12
21;114;890356;;2261741, 53.96, 150551, -1704, -1.12
21;115;890050;;2260745, 53.96, 464369, -5255, -1.12
21;116;890039;;2260734, 53.96, 599593, -6785, -1.12
21;117;889752;;2259756, 53.96, 113857, -1289, -1.12
21;118;889750;;2259754, 53.96, 369463, -4180, -1.12
21;119;889748;;2259752, 53.96, 355967, -4029, -1.12
21;120;891905;;2266738, 53.96, 106293, -1203, -1.12
21;121;889747;;2259751, 53.96, 793936, -8984, -1.12
21;122;889745;;2259749, 53.96, 675381, -7642, -1.12
21;123;890970;;2263735, 53.96, 627178, -7098, -1.12
21;124;889744;;2259748, 53.96, 257565, -2915, -1.12
21;125;889742;;2259746, 53.96, 564512, -6388, -1.12
21;126;889740;;2259744, 53.96, 487028, -5511, -1.12
21;127;889737;;2259741, 53.96, 600698, -6798, -1.12
21;128;889734;;2259738, 53.96, 250087, -2830, -1.12
21;129;889731;;2259735, 53.96, 310554, -3513, -1.12
21;130;889728;;2259732, 53.96, 366364, -4145, -1.12
21;131;892215;;2267737, 53.96, 491988, -5568, -1.12
21;132;889726;;2259730, 53.96, 302992, -3427, -1.12
21;133;889443;;2258756, 53.96, 110040, -1246, -1.12
21;134;892225;;2267747, 53.96, 376722, -4262, -1.12
21;135;891587;;2265731, 53.96, 530472, -6003, -1.12
21;136;889441;;2258754, 53.96, 303560, -3433, -1.12
21;137;890968;;2263733, 53.96, 479149, -5420, -1.12
21;138;889440;;2258753, 53.96, 78326, -887, -1.12
21;139;889746;;2259750, 53.96, 464078, -5251, -1.12
21;140;889438;;2258751, 53.96, 716129, -8101, -1.12
21;141;889435;;2258748, 53.96, 553448, -6263, -1.12
21;142;892217;;2267739, 53.96, 357982, -4051, -1.12
21;143;891299;;2264754, 53.96, 458714, -5190, -1.12
21;144;889429;;2258742, 53.96, 238496, -2700, -1.12
21;145;889428;;2258741, 53.96, 433440, -4904, -1.12
21;146;892208;;2267730, 53.96, 724270, -8196, -1.12
21;147;889735;;2259739, 53.96, 454197, -5140, -1.12
21;148;889426;;2258739, 53.96, 64855, -734, -1.12
21;149;889425;;2258738, 53.96, 502385, -5685, -1.12
21;150;889423;;2258736, 53.96, 434925, -4921, -1.12
21;151;889422;;2258735, 53.96, 737740, -8348, -1.12
21;152;889420;;2258733, 53.96, 165094, -1869, -1.12
21;153;889154;;2257756, 53.96, 228708, -2588, -1.12
21;154;889153;;2257755, 53.96, 703069, -7956, -1.12
21;155;892218;;2267740, 53.96, 205820, -2329, -1.12
21;156;889152;;2257754, 53.96, 495783, -5611, -1.12
21;157;889150;;2257752, 53.96, 163714, -1853, -1.12
21;158;889149;;2257751, 53.96, 643001, -7276, -1.12
21;159;889148;;2257750, 53.96, 214942, -2433, -1.12
21;160;890978;;2263743, 53.96, 220661, -2498, -1.12
21;161;889146;;2257748, 53.96, 280798, -3177, -1.12
21;162;889144;;2257746, 53.96, 423070, -4788, -1.12
21;163;889143;;2257745, 53.96, 263083, -2978, -1.12
21;164;892841;;2269739, 53.96, 482653, -5462, -1.12
21;165;889142;;2257744, 53.96, 350252, -3963, -1.12
21;166;890681;;2262756, 53.96, 160707, -1819, -1.12
21;167;889141;;2257743, 53.96, 471452, -5336, -1.12
21;168;891594;;2265738, 53.96, 464920, -5259, -1.12
21;169;889139;;2257741, 53.96, 309215, -3498, -1.12
21;170;889136;;2257738, 53.96, 144398, -1634, -1.12
21;171;892539;;2268749, 53.96, 508078, -5748, -1.12
21;172;889135;;2257737, 53.96, 808554, -9149, -1.12
21;173;889133;;2257735, 53.96, 130510, -1477, -1.12
21;174;889132;;2257734, 53.96, 106920, -1210, -1.12
21;175;889129;;2257731, 53.96, 254621, -2882, -1.12
21;176;891598;;2265742, 53.96, 354938, -4017, -1.12
21;177;888841;;2256752, 53.96, 197100, -2231, -1.12
21;178;888840;;2256751, 53.96, 601380, -6802, -1.12
21;179;888835;;2256746, 53.96, 415684, -4705, -1.12
21;180;888832;;2256743, 53.96, 362074, -4096, -1.12
21;181;888830;;2256741, 53.96, 217313, -2459, -1.12
21;182;888829;;2256740, 53.96, 353698, -4003, -1.12
21;183;888828;;2256739, 53.96, 781261, -8841, -1.12
21;184;888826;;2256737, 53.96, 284405, -3219, -1.12
21;185;888825;;2256736, 53.96, 116825, -1322, -1.12
21;186;890655;;2262730, 53.96, 236400, -2675, -1.12
21;187;890049;;2260744, 53.96, 216542, -2451, -1.12
21;188;890041;;2260736, 53.96, 378083, -4278, -1.12
21;189;888822;;2256733, 53.96, 394062, -4459, -1.12
21;190;888821;;2256732, 53.96, 362609, -4101, -1.12
21;191;888838;;2256749, 53.96, 478034, -5409, -1.12
21;192;888820;;2256731, 53.96, 496635, -5620, -1.12
21;193;889131;;2257733, 53.96, 411244, -4654, -1.12
21;194;888535;;2255754, 53.96, 578893, -6551, -1.12
21;195;888534;;2255753, 53.96, 496183, -5614, -1.12
21;196;888532;;2255751, 53.96, 328196, -3715, -1.12
21;197;888531;;2255750, 53.96, 304433, -3445, -1.12
21;198;888529;;2255748, 53.96, 379047, -4290, -1.12
21;199;888527;;2255746, 53.96, 85181, -964, -1.12
21;200;888526;;2255745, 53.96, 445940, -5045, -1.12
21;201;888524;;2255743, 53.96, 801112, -9065, -1.12
21;202;891295;;2264750, 53.96, 141785, -1605, -1.12
21;203;888523;;2255742, 53.96, 480770, -5440, -1.12
21;204;890047;;2260742, 53.96, 583193, -6598, -1.12
21;205;888521;;2255740, 53.96, 514984, -5825, -1.12
21;206;888519;;2255738, 53.96, 87867, -995, -1.12
21;207;888518;;2255737, 53.96, 632792, -7159, -1.12
21;208;890682;;2262757, 53.96, 554817, -6278, -1.12
21;209;888515;;2255734, 53.96, 532168, -6019, -1.12
21;210;888513;;2255732, 53.96, 511176, -5784, -1.12
21;211;888512;;2255731, 53.96, 310669, -3515, -1.12
21;212;888227;;2254754, 53.96, 552332, -6250, -1.12
21;213;888224;;2254751, 53.96, 410407, -4645, -1.12
21;214;888843;;2256754, 53.96, 517666, -5857, -1.12
21;215;888218;;2254745, 53.96, 656083, -7423, -1.12
21;216;888215;;2254742, 53.96, 619192, -7005, -1.12
21;217;890364;;2261749, 53.96, 231491, -2620, -1.12
21;218;888214;;2254741, 53.96, 444478, -5029, -1.12
21;219;888211;;2254738, 53.96, 105368, -1193, -1.12
21;220;891907;;2266740, 53.96, 310721, -3516, -1.12
21;221;888210;;2254737, 53.96, 230021, -2603, -1.12
21;222;893154;;2270740, 53.96, 67499, -764, -1.12
21;223;888205;;2254732, 53.96, 107019, -1212, -1.12
21;224;888204;;2254731, 53.96, 507424, -5742, -1.12
21;225;888203;;2254730, 53.96, 327168, -3703, -1.12
21;226;887919;;2253754, 53.96, 602054, -6813, -1.12
21;227;887916;;2253751, 53.96, 343326, -3886, -1.12
21;228;887912;;2253747, 53.96, 616341, -6975, -1.12
21;229;891606;;2265750, 53.96, 172439, -1951, -1.12
21;230;887911;;2253746, 53.96, 528830, -5985, -1.12
21;231;891900;;2266733, 53.96, 277914, -3144, -1.12
21;232;889739;;2259743, 53.96, 42209, -478, -1.12
21;233;889730;;2259734, 53.96, 788456, -8922, -1.12
21;234;887909;;2253744, 53.96, 185895, -2104, -1.12
21;235;887908;;2253743, 53.96, 613181, -6938, -1.12
21;236;887907;;2253742, 53.96, 477662, -5406, -1.12
21;237;891282;;2264737, 53.96, 426464, -4827, -1.12
21;238;887906;;2253741, 53.96, 547505, -6196, -1.12
21;239;887905;;2253740, 53.96, 528010, -5973, -1.12
21;240;887902;;2253737, 53.96, 392307, -4439, -1.12
21;241;887913;;2253748, 53.96, 667035, -7549, -1.12
21;242;887901;;2253736, 53.96, 88114, -997, -1.12
21;243;887900;;2253735, 53.96, 795523, -9002, -1.12
21;244;887899;;2253734, 53.96, 233980, -2648, -1.12
21;245;887898;;2253733, 53.96, 638640, -7226, -1.12
21;246;887897;;2253732, 53.96, 603051, -6823, -1.12
21;247;891910;;2266743, 53.96, 327557, -3705, -1.12
21;248;887896;;2253731, 53.96, 538571, -6095, -1.12
21;249;887895;;2253730, 53.96, 675143, -7640, -1.12
21;250;890657;;2262732, 53.96, 203160, -2300, -1.12
21;251;887612;;2252754, 53.96, 313610, -3549, -1.12
21;252;887611;;2252753, 53.96, 459247, -5197, -1.12
21;253;887609;;2252751, 53.96, 336363, -3807, -1.12
21;254;887607;;2252749, 53.96, 189235, -2142, -1.12
21;255;887605;;2252747, 53.96, 318247, -3600, -1.12
21;256;883921;;2240730, 53.96, 87091, -986, -1.12
21;257;883928;;2240737, 53.96, 238784, -2702, -1.12
21;258;892851;;2269749, 53.96, 450610, -5099, -1.12
21;259;883621;;2239734, 53.96, 183602, -2078, -1.12
21;260;882723;;2236745, 53.96, 664976, -7525, -1.12
21;261;883336;;2238752, 53.96, 258988, -2931, -1.12
21;262;888207;;2254734, 53.96, 523454, -5923, -1.12
21;263;885466;;2245752, 53.96, 46780, -530, -1.12
21;264;883335;;2238751, 53.96, 89459, -1012, -1.12
21;265;890368;;2261753, 53.96, 497862, -5633, -1.12
21;266;883334;;2238750, 53.96, 587998, -6653, -1.12
21;267;886978;;2250734, 53.96, 538817, -6098, -1.12
21;268;883329;;2238745, 53.96, 651459, -7372, -1.12
21;269;892530;;2268740, 53.96, 138969, -1572, -1.12
21;270;883620;;2239733, 53.96, 601684, -6808, -1.12
21;271;890048;;2260743, 53.96, 679477, -7689, -1.12
21;272;889151;;2257753, 53.96, 5876, -66, -1.11
21;273;883326;;2238742, 53.96, 520980, -5895, -1.12
21;274;883630;;2239743, 53.96, 597669, -6763, -1.12
21;275;891901;;2266734, 53.96, 356634, -4035, -1.12
21;276;883622;;2239735, 53.96, 475206, -5377, -1.12
21;277;883319;;2238735, 53.96, 810937, -9175, -1.12
21;278;880903;;2230740, 53.96, 457935, -5182, -1.12
21;279;884853;;2243749, 53.96, 419565, -4748, -1.12
21;280;883316;;2238732, 53.96, 780730, -8835, -1.12
21;281;881203;;2231739, 53.96, 255006, -2886, -1.12
21;282;884543;;2242744, 53.96, 550920, -6234, -1.12
21;283;883030;;2237749, 53.96, 614921, -6959, -1.12
21;284;891603;;2265747, 53.96, 375821, -4253, -1.12
21;285;883025;;2237744, 53.96, 798544, -9036, -1.12
21;286;883016;;2237735, 53.96, 617430, -6987, -1.12
21;287;892534;;2268744, 53.96, 146950, -1663, -1.12
21;288;671774;;70989, 53.96, 346332, -3919, -1.12
21;289;883011;;2237730, 53.96, 641426, -7257, -1.12
21;290;890675;;2262750, 53.96, 136531, -1545, -1.12
21;291;882724;;2236746, 53.96, 320935, -3631, -1.12
21;292;882729;;2236751, 53.96, 121047, -1370, -1.12
21;293;890669;;2262744, 53.96, 785987, -8893, -1.12
21;294;881506;;2232741, 53.96, 289134, -3273, -1.12
21;295;886992;;2250748, 53.96, 668128, -7561, -1.12
21;296;883015;;2237734, 53.96, 427764, -4841, -1.12
21;297;883331;;2238747, 53.96, 230096, -2605, -1.12
21;298;890966;;2263731, 53.96, 463275, -5240, -1.12
21;299;889439;;2258752, 53.96, 609490, -6898, -1.12
21;300;882722;;2236744, 53.96, 133775, -1514, -1.12
21;301;882721;;2236743, 53.96, 75910, -859, -1.12
21;302;890971;;2263736, 53.96, 180039, -2037, -1.12
21;303;889145;;2257747, 53.96, 346873, -3925, -1.12
21;304;885755;;2246736, 53.96, 57540, -652, -1.12
21;305;882719;;2236741, 53.96, 625133, -7074, -1.12
21;306;889749;;2259753, 53.96, 711206, -8047, -1.12
21;307;883323;;2238739, 53.96, 541514, -6125, -1.12
21;308;883624;;2239737, 53.96, 355032, -4018, -1.12
21;309;891284;;2264739, 53.96, 95703, -1083, -1.12
21;310;890975;;2263740, 53.96, 107770, -1220, -1.12
21;311;882709;;2236731, 53.96, 397443, -4497, -1.12
21;312;885455;;2245741, 53.96, 543974, -6156, -1.12
21;313;882426;;2235751, 53.96, 549842, -6221, -1.12
21;314;888226;;2254753, 53.96, 226659, -2566, -1.12
21;315;882425;;2235750, 53.96, 127432, -1442, -1.12
21;316;883325;;2238741, 53.96, 676775, -7659, -1.12
21;317;890046;;2260741, 53.96, 504996, -5714, -1.12
21;318;882421;;2235746, 53.96, 434156, -4913, -1.12
21;319;887294;;2251742, 53.96, 637279, -7210, -1.12
21;320;882420;;2235745, 53.96, 606893, -6867, -1.12
21;321;671690;;70368, 53.96, 4004605, -45316, -1.12
21;322;883929;;2240738, 53.96, 113056, -1280, -1.12
21;323;889433;;2258746, 53.96, 467280, -5288, -1.12
21;324;882417;;2235742, 53.96, 252533, -2856, -1.12
21;325;888837;;2256748, 53.96, 577783, -6538, -1.12
21;326;887590;;2252732, 53.96, 539932, -6108, -1.12
21;327;882416;;2235741, 53.96, 418361, -4734, -1.12
21;328;883638;;2239751, 53.96, 624230, -7060, -1.12
21;329;885758;;2246739, 53.96, 655414, -7417, -1.12
21;330;889741;;2259745, 53.96, 264500, -2994, -1.12
21;331;883318;;2238734, 53.96, 710845, -8043, -1.12
21;332;889729;;2259733, 53.96, 428146, -4842, -1.12
21;333;881503;;2232738, 53.96, 413159, -4676, -1.12
21;334;883314;;2238730, 53.96, 406434, -4598, -1.12
21;335;880906;;2230743, 53.96, 321986, -3643, -1.12
21;336;888223;;2254750, 53.96, 225517, -2553, -1.12
21;337;881514;;2232749, 53.96, 126542, -1432, -1.12
21;338;890045;;2260740, 53.96, 336033, -3803, -1.12
21;339;884532;;2242733, 53.96, 769067, -8702, -1.12
21;340;886080;;2247755, 53.96, 546137, -6180, -1.12
21;341;882410;;2235735, 53.96, 720004, -8147, -1.12
21;342;886687;;2249750, 53.96, 409256, -4630, -1.12
21;343;890671;;2262746, 53.96, 345490, -3910, -1.12
21;344;882128;;2234748, 53.96, 415736, -4705, -1.12
21;345;882127;;2234747, 53.96, 232248, -2627, -1.12
21;346;887599;;2252741, 53.96, 562034, -6360, -1.12
21;347;892532;;2268742, 53.96, 326300, -3693, -1.12
21;348;889147;;2257749, 53.96, 505577, -5722, -1.12
21;349;881810;;2233743, 53.96, 235421, -2665, -1.12
21;350;892842;;2269740, 53.96, 270391, -3060, -1.12
21;351;887303;;2251751, 53.96, 374530, -4237, -1.12
21;352;882117;;2234737, 53.96, 378737, -4286, -1.12
21;353;882116;;2234736, 53.96, 338974, -3833, -1.12
21;354;883927;;2240736, 53.96, 187201, -2119, -1.12
21;355;887588;;2252730, 53.96, 220908, -2498, -1.12
21;356;890059;;2260754, 53.96, 400946, -4535, -1.12
21;357;881818;;2233751, 53.96, 245797, -2780, -1.12
21;358;886674;;2249737, 53.96, 545519, -6174, -1.12
21;359;882121;;2234741, 53.96, 352291, -3984, -1.12
21;360;888225;;2254752, 53.96, 569055, -6439, -1.12
21;361;887296;;2251744, 53.96, 728504, -8244, -1.12
21;362;882120;;2234740, 53.96, 373209, -4222, -1.12
21;363;881814;;2233747, 53.96, 368508, -4170, -1.12
21;364;893160;;2270746, 53.96, 276090, -3125, -1.12
21;365;881812;;2233745, 53.96, 662721, -7498, -1.12
21;366;884230;;2241735, 53.96, 529479, -5992, -1.12
21;367;885454;;2245740, 53.96, 554686, -6276, -1.12
